id,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11
15891,0,2,晴,24.2,44%,村上　伸次,アルビレックス新潟,守田　達弥,大井　健太郎,舞行龍ジェームズ,大野　和成,レオ　シルバ,小林　裕紀,松原　健,小泉　慶,山本　康裕,田中　亜土夢,指宿　洋史,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,関根　貴大,阿部　勇樹,鈴木　啓太,梅崎　司,柏木　陽介,李　忠成,興梠　慎三
15892,0,3,晴,25.4,52%,佐藤　隆治,清水エスパルス,櫛引　政敏,ブエノ,平岡　康裕,三浦　弦太,吉田　豊,石毛　秀樹,本田　拓也,六平　光成,水谷　拓磨,大前　元紀,ノヴァコヴィッチ,ガンバ大阪,東口　順昭,オ　ジェソク,丹羽　大輝,岩下　敬輔,藤春　廣輝,今野　泰幸,遠藤　保仁,阿部　浩之,二川　孝広,宇佐美　貴史,佐藤　晃大
15893,1,2,晴,24.3,61%,今村　義朗,セレッソ大阪,キム　ジンヒョン,染谷　悠太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,長谷川　アーリアジャスール,南野　拓実,キム　ソンジュン,永井　龍,杉本　健勇,名古屋グランパス,楢﨑　正剛,矢野　貴章,牟田　雄祐,田中　マルクス闘莉王,本多　勇喜,矢田　旭,磯村　亮太,田口　泰士,レアンドロ　ドミンゲス,川又　堅碁,永井　謙佑
15894,2,1,晴,19.9,60%,松尾　一,大宮アルディージャ,北野　貴之,今井　智基,横山　知伸,高橋　祥平,中村　北斗,金澤　慎,カルリーニョス,家長　昭博,橋本　晃司,泉澤　仁,ズラタン,清水エスパルス,櫛引　政敏,ブエノ,平岡　康裕,三浦　弦太,河井　陽介,石毛　秀樹,本田　拓也,六平　光成,水谷　拓磨,大前　元紀,ノヴァコヴィッチ
15895,4,0,曇,21.5,54%,福島　孝一郎,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,吉本　一謙,太田　宏介,高橋　秀人,米本　拓司,羽生　直剛,河野　広貴,エドゥー,武藤　嘉紀,柏レイソル,桐畑　和繁,藤田　優人,鈴木　大輔,近藤　直也,渡部　博文,高山　薫,栗澤　僚一,大谷　秀和,橋本　和,レアンドロ,工藤　壮人
15897,4,1,晴,24.5,49%,西村　雄一,ガンバ大阪,東口　順昭,米倉　恒貴,丹羽　大輝,岩下　敬輔,オ　ジェソク,今野　泰幸,遠藤　保仁,阿部　浩之,大森　晃太郎,宇佐美　貴史,パトリック,サガン鳥栖,林　彰洋,丹羽　竜平,小林　久晃,坂井　達弥,安田　理大,水沼　宏太,岡本　知剛,藤田　直之,金　民友,池田　圭,豊田　陽平
15898,0,5,晴,24.1,58%,佐藤　隆治,徳島ヴォルティス,川浪　吾郎,藤原　広太朗,斉藤　大介,村松　大輔,アレックス,エステバン,濱田　武,大﨑　淳矢,津田　知宏,佐々木　一輝,高崎　寛之,鹿島アントラーズ,曽ヶ端　準,西　大伍,青木　剛,昌子　源,山本　脩斗,柴崎　岳,小笠原　満男,遠藤　康,カイオ,土居　聖真,赤﨑　秀平
15899,1,1,曇,20.6,56%,榎本　一慶,川崎フロンターレ,西部　洋平,田中　裕介,ジェシ,井川　祐輔,登里　享平,パウリーニョ,谷口　彰悟,中村　憲剛,小林　悠,レナト,大久保　嘉人,ベガルタ仙台,関　憲太郎,菅井　直樹,角田　誠,上本　大海,石川　直樹,太田　吉彰,富田　晋伍,梁　勇基,野沢　拓也,赤嶺　真吾,ウイルソン
15900,0,0,曇,23.0,51%,池内　明彦,横浜Ｆ・マリノス,榎本　哲也,奈良輪　雄太,栗原　勇蔵,中澤　佑二,下平　匠,三門　雄大,小椋　祥平,兵藤　慎剛,佐藤　優平,矢島　卓郎,伊藤　翔,ヴァンフォーレ甲府,荻　晃太,青山　直晃,山本　英臣,佐々木　翔,ジウシーニョ,稲垣　祥,新井　涼平,阿部　翔平,河本　明人,下田　北斗,クリスティアーノ
15901,1,0,晴,24.9,47%,岡部　拓人,セレッソ大阪,キム　ジンヒョン,染谷　悠太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,長谷川　アーリアジャスール,南野　拓実,キム　ソンジュン,杉本　健勇,カカウ,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,李　忠成,興梠　慎三
15902,1,1,晴,25.4,68%,高山　啓義,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,柏　好文,浅野　拓磨,森﨑　浩司,佐藤　寿人,ヴィッセル神戸,山本　海人,北本　久仁衛,増川　隆洋,チョン　ウヨン,シンプリシオ,森岡　亮太,ペドロ　ジュニオール,相馬　崇人,高橋　峻希,小川　慶治朗,マルキーニョス
15903,1,0,雨,15.6,66%,窪田　陽輔,ベガルタ仙台,関　憲太郎,菅井　直樹,鎌田　次郎,上本　大海,石川　直樹,太田　吉彰,富田　晋伍,梁　勇基,野沢　拓也,赤嶺　真吾,ウイルソン,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,吉本　一謙,太田　宏介,高橋　秀人,米本　拓司,羽生　直剛,河野　広貴,エドゥー,武藤　嘉紀
15904,2,3,雨,17.8,97%,吉田　寿光,鹿島アントラーズ,曽ヶ端　準,西　大伍,青木　剛,昌子　源,山本　脩斗,柴崎　岳,小笠原　満男,遠藤　康,カイオ,土居　聖真,赤﨑　秀平,ガンバ大阪,東口　順昭,米倉　恒貴,丹羽　大輝,岩下　敬輔,オ　ジェソク,今野　泰幸,遠藤　保仁,阿部　浩之,大森　晃太郎,宇佐美　貴史,パトリック
15905,2,1,雨,16.4,78%,廣瀬　格,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,李　忠成,興梠　慎三,徳島ヴォルティス,長谷川　徹,藤原　広太朗,福元　洋平,橋内　優也,アレックス,エステバン,濱田　武,大﨑　淳矢,衛藤　裕,佐々木　一輝,高崎　寛之
15906,0,0,雨,16.3,98%,木村　博之,柏レイソル,桐畑　和繁,藤田　優人,鈴木　大輔,増嶋　竜也,橋本　和,小林　祐介,エドゥアルド,大谷　秀和,高山　薫,レアンドロ,工藤　壮人,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,清水　航平,青山　敏弘,森﨑　和幸,柏　好文,石原　直樹,髙萩　洋次郎,佐藤　寿人
15907,0,1,雨,16.9,89%,飯田　淳平,ヴァンフォーレ甲府,荻　晃太,青山　直晃,山本　英臣,佐々木　翔,ジウシーニョ,保坂　一成,新井　涼平,阿部　翔平,河本　明人,阿部　拓馬,クリスティアーノ,大宮アルディージャ,北野　貴之,今井　智基,横山　知伸,高橋　祥平,和田　拓也,カルリーニョス,金澤　慎,泉澤　仁,家長　昭博,富山　貴光,ズラタン
15908,3,0,雨のち曇,18.6,71%,西村　雄一,アルビレックス新潟,守田　達弥,松原　健,大井　健太郎,大野　和成,小泉　慶,レオ　シルバ,小林　裕紀,山本　康裕,田中　亜土夢,ラファエル　シルバ,指宿　洋史,川崎フロンターレ,西部　洋平,田中　裕介,ジェシ,井川　祐輔,小宮山　尊信,谷口　彰悟,大島　僚太,中村　憲剛,森谷　賢太郎,小林　悠,大久保　嘉人
15909,3,0,雨,19.1,89%,榎本　一慶,清水エスパルス,櫛引　政敏,河井　陽介,ヤコヴィッチ,平岡　康裕,吉田　豊,本田　拓也,大前　元紀,六平　光成,石毛　秀樹,ノヴァコヴィッチ,高木　俊幸,セレッソ大阪,キム　ジンヒョン,藤本　康太,新井場　徹,酒本　憲幸,山下　達也,扇原　貴宏,永井　龍,楠神　順平,キム　ソンジュン,杉本　健勇,カカウ
15910,1,3,屋内,24.8,61%,家本　政明,ヴィッセル神戸,山本　海人,チョン　ウヨン,増川　隆洋,岩波　拓也,枝村　匠馬,シンプリシオ,森岡　亮太,高橋　峻希,相馬　崇人,マルキーニョス,ペドロ　ジュニオール,名古屋グランパス,楢﨑　正剛,矢野　貴章,牟田　雄祐,田中　マルクス闘莉王,本多　勇喜,松田　力,ダニルソン,田口　泰士,矢田　旭,川又　堅碁,永井　謙佑
15912,4,2,晴,19.8,39%,家本　政明,ベガルタ仙台,関　憲太郎,菅井　直樹,鎌田　次郎,上本　大海,石川　直樹,太田　吉彰,富田　晋伍,梁　勇基,野沢　拓也,赤嶺　真吾,ウイルソン,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,李　忠成,興梠　慎三
15913,2,3,晴,18.4,52%,村上　伸次,鹿島アントラーズ,曽ヶ端　準,西　大伍,植田　直通,昌子　源,山本　脩斗,柴崎　岳,小笠原　満男,遠藤　康,カイオ,土居　聖真,ダヴィ,柏レイソル,桐畑　和繁,増嶋　竜也,渡部　博文,鈴木　大輔,輪湖　直樹,藤田　優人,茨田　陽生,大谷　秀和,ドゥドゥ,レアンドロ,工藤　壮人
15914,1,0,晴,19.1,42%,上田　益也,大宮アルディージャ,北野　貴之,今井　智基,横山　知伸,高橋　祥平,和田　拓也,カルリーニョス,金澤　慎,家長　昭博,泉澤　仁,ズラタン,ムルジャ,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,カニーニ,太田　宏介,高橋　秀人,米本　拓司,三田　啓貴,河野　広貴,渡邉　千真,武藤　嘉紀
15915,1,0,晴,20.3,36%,東城　穣,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,中澤　佑二,ファビオ,下平　匠,兵藤　慎剛,富澤　清太郎,藤本　淳吾,中村　俊輔,佐藤　優平,伊藤　翔,清水エスパルス,櫛引　政敏,河井　陽介,ヤコヴィッチ,平岡　康裕,吉田　豊,六平　光成,本田　拓也,石毛　秀樹,高木　俊幸,大前　元紀,ノヴァコヴィッチ
15916,0,0,晴,19.3,37%,井上　知大,アルビレックス新潟,守田　達弥,松原　健,舞行龍ジェームズ,大井　健太郎,小泉　慶,レオ　シルバ,小林　裕紀,山本　康裕,田中　亜土夢,指宿　洋史,鈴木　武蔵,ヴァンフォーレ甲府,荻　晃太,青山　直晃,山本　英臣,佐々木　翔,ジウシーニョ,新井　涼平,マルキーニョス　パラナ,阿部　翔平,河本　明人,阿部　拓馬,キリノ
15918,4,0,晴,17.3,54%,窪田　陽輔,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,柏　好文,青山　敏弘,柴﨑　晃誠,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人,名古屋グランパス,楢﨑　正剛,矢野　貴章,牟田　雄祐,田中　マルクス闘莉王,本多　勇喜,松田　力,田口　泰士,ダニルソン,矢田　旭,川又　堅碁,永井　謙佑
15919,2,2,晴,19.4,38%,中村　太,徳島ヴォルティス,長谷川　徹,藤原　広太朗,福元　洋平,橋内　優也,アレックス,斉藤　大介,濱田　武,大﨑　淳矢,衛藤　裕,佐々木　一輝,高崎　寛之,ヴィッセル神戸,徳重　健太,高橋　峻希,岩波　拓也,増川　隆洋,相馬　崇人,チョン　ウヨン,枝村　匠馬,小川　慶治朗,ペドロ　ジュニオール,シンプリシオ,マルキーニョス
15920,1,0,晴,20.1,44%,高山　啓義,サガン鳥栖,林　彰洋,丹羽　竜平,菊地　直哉,キム　ミンヒョク,安田　理大,水沼　宏太,高橋　義希,藤田　直之,金　民友,池田　圭,豊田　陽平,セレッソ大阪,キム　ジンヒョン,染谷　悠太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,長谷川　アーリアジャスール,平野　甲斐,キム　ソンジュン,永井　龍,杉本　健勇
15921,0,0,雨,15.1,81%,高山　啓義,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,梅崎　司,柏木　陽介,李　忠成,興梠　慎三,ヴァンフォーレ甲府,荻　晃太,畑尾　大翔,山本　英臣,佐々木　翔,ジウシーニョ,新井　涼平,マルキーニョス　パラナ,阿部　翔平,石原　克哉,阿部　拓馬,キリノ
15922,1,0,雨,13.9,92%,岡部　拓人,柏レイソル,桐畑　和繁,藤田　優人,渡部　博文,増嶋　竜也,中谷　進之介,茨田　陽生,大谷　秀和,ドゥドゥ,輪湖　直樹,レアンドロ,工藤　壮人,ガンバ大阪,東口　順昭,米倉　恒貴,丹羽　大輝,岩下　敬輔,藤春　廣輝,明神　智和,今野　泰幸,遠藤　保仁,阿部　浩之,宇佐美　貴史,佐藤　晃大
15923,2,1,雨,15.6,92%,家本　政明,清水エスパルス,櫛引　政敏,河井　陽介,ヤコヴィッチ,平岡　康裕,吉田　豊,本田　拓也,大前　元紀,六平　光成,石毛　秀樹,高木　俊幸,ノヴァコヴィッチ,アルビレックス新潟,守田　達弥,松原　健,舞行龍ジェームズ,大井　健太郎,小泉　慶,レオ　シルバ,小林　裕紀,田中　亜土夢,山本　康裕,鈴木　武蔵,指宿　洋史
15924,0,0,雨のち曇,17.0,89%,東城　穣,名古屋グランパス,楢﨑　正剛,矢野　貴章,牟田　雄祐,田中　マルクス闘莉王,本多　勇喜,小川　佳純,田口　泰士,矢田　旭,永井　謙佑,松田　力,川又　堅碁,ベガルタ仙台,関　憲太郎,菅井　直樹,鎌田　次郎,上本　大海,石川　直樹,太田　吉彰,富田　晋伍,梁　勇基,野沢　拓也,赤嶺　真吾,ウイルソン
15925,0,0,屋内,21.1,53%,今村　義朗,ヴィッセル神戸,徳重　健太,高橋　峻希,河本　裕之,増川　隆洋,相馬　崇人,チョン　ウヨン,シンプリシオ,小川　慶治朗,ペドロ　ジュニオール,森岡　亮太,マルキーニョス,鹿島アントラーズ,曽ヶ端　準,西　大伍,植田　直通,昌子　源,山本　脩斗,柴崎　岳,小笠原　満男,遠藤　康,豊川　雄太,土居　聖真,赤﨑　秀平
15926,2,3,雨,14.3,91%,西村　雄一,大宮アルディージャ,北野　貴之,趙　源熙,横山　知伸,高橋　祥平,和田　拓也,カルリーニョス,増田　誓志,渡邉　大剛,泉澤　仁,ズラタン,ムルジャ,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,中澤　佑二,ファビオ,下平　匠,兵藤　慎剛,富澤　清太郎,藤本　淳吾,中村　俊輔,佐藤　優平,伊藤　翔
15927,2,1,雨,14.1,87%,榎本　一慶,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,カニーニ,太田　宏介,高橋　秀人,米本　拓司,羽生　直剛,渡邉　千真,エドゥー,武藤　嘉紀,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,清水　航平,青山　敏弘,柴﨑　晃誠,柏　好文,石原　直樹,髙萩　洋次郎,佐藤　寿人
15928,2,0,雨,15.4,80%,吉田　寿光,川崎フロンターレ,杉山　力裕,田中　裕介,實藤　友紀,谷口　彰悟,登里　享平,山本　真希,大島　僚太,森谷　賢太郎,レナト,小林　悠,大久保　嘉人,サガン鳥栖,林　彰洋,丹羽　竜平,菊地　直哉,キム　ミンヒョク,安田　理大,水沼　宏太,高橋　義希,藤田　直之,金　民友,池田　圭,豊田　陽平
15929,3,1,曇時々雨,17.9,64%,福島　孝一郎,セレッソ大阪,キム　ジンヒョン,染谷　悠太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,長谷川　アーリアジャスール,楠神　順平,南野　拓実,永井　龍,杉本　健勇,徳島ヴォルティス,長谷川　徹,藤原　広太朗,福元　洋平,橋内　優也,アレックス,エステバン,濱田　武,大﨑　淳矢,衛藤　裕,アドリアーノ,高崎　寛之
15930,1,2,晴,20.1,67%,廣瀬　格,ベガルタ仙台,関　憲太郎,村上　和弘,鎌田　次郎,上本　大海,石川　直樹,太田　吉彰,富田　晋伍,梁　勇基,野沢　拓也,赤嶺　真吾,武藤　雄樹,柏レイソル,桐畑　和繁,鈴木　大輔,増嶋　竜也,渡部　博文,橋本　和,キム　チャンス,栗澤　僚一,秋野　央樹,ドゥドゥ,レアンドロ,工藤　壮人
15932,2,1,晴,19.8,67%,家本　政明,ガンバ大阪,東口　順昭,米倉　恒貴,丹羽　大輝,金　正也,オ　ジェソク,今野　泰幸,遠藤　保仁,倉田　秋,大森　晃太郎,宇佐美　貴史,パトリック,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,カニーニ,太田　宏介,高橋　秀人,米本　拓司,三田　啓貴,河野　広貴,渡邉　千真,武藤　嘉紀
15933,2,1,晴,23.6,45%,東城　穣,ヴィッセル神戸,徳重　健太,奥井　諒,河本　裕之,増川　隆洋,相馬　崇人,チョン　ウヨン,シンプリシオ,森岡　亮太,ペドロ　ジュニオール,小川　慶治朗,マルキーニョス,大宮アルディージャ,北野　貴之,今井　智基,横山　知伸,高橋　祥平,和田　拓也,カルリーニョス,増田　誓志,家長　昭博,泉澤　仁,ズラタン,ムルジャ
15934,0,2,晴,21.9,76%,扇谷　健司,徳島ヴォルティス,長谷川　徹,村松　大輔,福元　洋平,橋内　優也,アレックス,エステバン,濱田　武,佐々木　一輝,衛藤　裕,アドリアーノ,高崎　寛之,名古屋グランパス,楢﨑　正剛,矢野　貴章,牟田　雄祐,田中　マルクス闘莉王,本多　勇喜,田鍋　陵太,ダニルソン,田口　泰士,矢田　旭,松田　力,川又　堅碁
15935,0,2,曇,24.1,54%,池内　明彦,サガン鳥栖,林　彰洋,丹羽　竜平,菊地　直哉,キム　ミンヒョク,安田　理大,水沼　宏太,高橋　義希,岡本　知剛,金　民友,池田　圭,豊田　陽平,アルビレックス新潟,守田　達弥,松原　健,舞行龍ジェームズ,大井　健太郎,川口　尚紀,レオ　シルバ,小泉　慶,田中　亜土夢,山本　康裕,鈴木　武蔵,指宿　洋史
15936,0,0,晴,21.2,77%,吉田　寿光,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,中澤　佑二,ファビオ,下平　匠,兵藤　慎剛,佐藤　優平,藤本　淳吾,中村　俊輔,齋藤　学,伊藤　翔,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,長谷川　アーリアジャスール,南野　拓実,キム　ソンジュン,杉本　健勇,カカウ
15937,2,1,曇,18.3,77%,村上　伸次,ヴァンフォーレ甲府,荻　晃太,松橋　優,山本　英臣,佐々木　翔,ジウシーニョ,新井　涼平,マルキーニョス　パラナ,阿部　翔平,石原　克哉,阿部　拓馬,盛田　剛平,川崎フロンターレ,杉山　力裕,田中　裕介,實藤　友紀,谷口　彰悟,登里　享平,山本　真希,大島　僚太,森谷　賢太郎,レナト,小林　悠,大久保　嘉人
15939,2,0,曇,20.9,82%,上田　益也,柏レイソル,桐畑　和繁,高山　薫,中谷　進之介,増嶋　竜也,橋本　和,太田　徹郎,栗澤　僚一,大谷　秀和,秋野　央樹,レアンドロ,ドゥドゥ,徳島ヴォルティス,長谷川　徹,村松　大輔,藤原　広太朗,橋内　優也,アレックス,エステバン,濱田　武,佐々木　一輝,宮崎　光平,アドリアーノ,高崎　寛之
15940,1,2,雨,18.9,87%,東城　穣,アルビレックス新潟,守田　達弥,松原　健,舞行龍ジェームズ,大井　健太郎,小泉　慶,レオ　シルバ,小林　裕紀,田中　亜土夢,山本　康裕,指宿　洋史,鈴木　武蔵,鹿島アントラーズ,曽ヶ端　準,西　大伍,植田　直通,昌子　源,前野　貴徳,柴崎　岳,小笠原　満男,遠藤　康,豊川　雄太,土居　聖真,赤﨑　秀平
15941,2,2,曇,20.3,85%,今村　義朗,名古屋グランパス,楢﨑　正剛,矢野　貴章,牟田　雄祐,田中　マルクス闘莉王,本多　勇喜,田鍋　陵太,磯村　亮太,矢田　旭,永井　謙佑,松田　力,川又　堅碁,ＦＣ東京,塩田　仁史,徳永　悠平,森重　真人,吉本　一謙,太田　宏介,高橋　秀人,米本　拓司,羽生　直剛,渡邉　千真,エドゥー,武藤　嘉紀
15942,1,1,曇一時雨,21.3,70%,高山　啓義,ガンバ大阪,東口　順昭,米倉　恒貴,丹羽　大輝,岩下　敬輔,オ　ジェソク,今野　泰幸,遠藤　保仁,阿部　浩之,大森　晃太郎,宇佐美　貴史,パトリック,ベガルタ仙台,関　憲太郎,菅井　直樹,鎌田　次郎,上本　大海,石川　直樹,太田　吉彰,富田　晋伍,梁　勇基,野沢　拓也,赤嶺　真吾,武藤　雄樹
15943,2,1,晴,15.8,57%,榎本　一慶,サガン鳥栖,林　彰洋,丹羽　竜平,菊地　直哉,キム　ミンヒョク,安田　理大,水沼　宏太,高橋　義希,藤田　直之,金　民友,池田　圭,豊田　陽平,ヴィッセル神戸,徳重　健太,奥井　諒,河本　裕之,増川　隆洋,相馬　崇人,チョン　ウヨン,橋本　英郎,森岡　亮太,小川　慶治朗,ペドロ　ジュニオール,マルキーニョス
15944,2,3,曇,22.6,63%,扇谷　健司,川崎フロンターレ,杉山　力裕,小宮山　尊信,井川　祐輔,谷口　彰悟,福森　晃斗,山本　真希,大島　僚太,中村　憲剛,小林　悠,レナト,大久保　嘉人,清水エスパルス,櫛引　政敏,河井　陽介,ヤコヴィッチ,平岡　康裕,吉田　豊,本田　拓也,六平　光成,竹内　涼,高木　俊幸,大前　元紀,ノヴァコヴィッチ
15945,1,3,雨のち曇,21.3,77%,家本　政明,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,長谷川　アーリアジャスール,キム　ソンジュン,南野　拓実,杉本　健勇,カカウ,ヴァンフォーレ甲府,荻　晃太,畑尾　大翔,山本　英臣,佐々木　翔,松橋　優,新井　涼平,マルキーニョス　パラナ,阿部　翔平,石原　克哉,阿部　拓馬,盛田　剛平
15947,1,1,曇,18.3,71%,山本　雄大,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,柏　好文,青山　敏弘,柴﨑　晃誠,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人,大宮アルディージャ,北野　貴之,今井　智基,菊地　光将,高橋　祥平,和田　拓也,横山　知伸,増田　誓志,渡邉　大剛,橋本　晃司,家長　昭博,ズラタン
15949,2,1,晴,16.8,68%,木村　博之,鹿島アントラーズ,曽ヶ端　準,西　大伍,青木　剛,昌子　源,山本　脩斗,柴崎　岳,小笠原　満男,遠藤　康,カイオ,土居　聖真,赤﨑　秀平,川崎フロンターレ,西部　洋平,武岡　優斗,實藤　友紀,谷口　彰悟,福森　晃斗,山本　真希,大島　僚太,レナト,登里　享平,森島　康仁,大久保　嘉人
15950,0,2,晴,17.4,45%,吉田　寿光,浦和レッズ,西川　周作,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,青木　拓矢,宇賀神　友弥,柏木　陽介,梅崎　司,李　忠成,ガンバ大阪,東口　順昭,米倉　恒貴,丹羽　大輝,岩下　敬輔,オ　ジェソク,今野　泰幸,遠藤　保仁,阿部　浩之,大森　晃太郎,宇佐美　貴史,パトリック
15951,1,2,晴,13.1,57%,家本　政明,大宮アルディージャ,清水　慶記,今井　智基,片岡　洋介,高橋　祥平,渡部　大輔,カルリーニョス,金澤　慎,家長　昭博,橋本　晃司,ズラタン,ムルジャ,柏レイソル,桐畑　和繁,渡部　博文,中谷　進之介,鈴木　大輔,橋本　和,高山　薫,茨田　陽生,大谷　秀和,太田　徹郎,レアンドロ,ドゥドゥ
15952,1,3,晴,13.8,67%,飯田　淳平,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,吉本　一謙,太田　宏介,高橋　秀人,米本　拓司,羽生　直剛,河野　広貴,エドゥー,武藤　嘉紀,アルビレックス新潟,守田　達弥,小泉　慶,大井　健太郎,大野　和成,川口　尚紀,レオ　シルバ,小林　裕紀,田中　亜土夢,山本　康裕,田中　達也,指宿　洋史
15953,2,0,晴,19.0,30%,扇谷　健司,ヴァンフォーレ甲府,荻　晃太,畑尾　大翔,山本　英臣,佐々木　翔,松橋　優,新井　涼平,マルキーニョス　パラナ,阿部　翔平,石原　克哉,阿部　拓馬,盛田　剛平,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,清水　航平,青山　敏弘,森﨑　和幸,柏　好文,石原　直樹,野津田　岳人,佐藤　寿人
15954,2,2,晴,13.1,85%,中村　太,清水エスパルス,櫛引　政敏,河井　陽介,ヤコヴィッチ,平岡　康裕,吉田　豊,本田　拓也,六平　光成,竹内　涼,大前　元紀,ノヴァコヴィッチ,高木　俊幸,名古屋グランパス,楢﨑　正剛,磯村　亮太,牟田　雄祐,田中　マルクス闘莉王,本多　勇喜,田鍋　陵太,ダニルソン,田口　泰士,矢田　旭,川又　堅碁,永井　謙佑
15955,1,2,晴,18.5,38%,池内　明彦,ヴィッセル神戸,徳重　健太,高橋　峻希,河本　裕之,増川　隆洋,相馬　崇人,橋本　英郎,チョン　ウヨン,森岡　亮太,小川　慶治朗,ペドロ　ジュニオール,マルキーニョス,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,下平　匠,兵藤　慎剛,ファビオ,佐藤　優平,藤本　淳吾,齋藤　学,伊藤　翔
15957,2,1,雨のち曇,11.6,93%,吉田　寿光,ベガルタ仙台,関　憲太郎,菅井　直樹,鎌田　次郎,角田　誠,石川　直樹,太田　吉彰,富田　晋伍,梁　勇基,野沢　拓也,赤嶺　真吾,武藤　雄樹,徳島ヴォルティス,長谷川　徹,村松　大輔,福元　洋平,橋内　優也,藤原　広太朗,那須川　将大,斉藤　大介,濱田　武,大﨑　淳矢,廣瀬　智靖,キム　ジョンミン
15958,3,1,曇,13.4,92%,村上　伸次,柏レイソル,桐畑　和繁,キム　チャンス,鈴木　大輔,中谷　進之介,渡部　博文,太田　徹郎,栗澤　僚一,大谷　秀和,橋本　和,レアンドロ,ドゥドゥ,清水エスパルス,櫛引　政敏,河井　陽介,三浦　弦太,平岡　康裕,吉田　豊,本田　拓也,六平　光成,大前　元紀,竹内　涼,高木　俊幸,ノヴァコヴィッチ
15959,1,1,雨のち曇,13.9,85%,佐藤　隆治,川崎フロンターレ,西部　洋平,武岡　優斗,谷口　彰悟,車屋　紳太郎,小宮山　尊信,稲本　潤一,山本　真希,大島　僚太,森谷　賢太郎,レナト,大久保　嘉人,サンフレッチェ広島,林　卓人,塩谷　司,千葉　和彦,水本　裕貴,清水　航平,青山　敏弘,森﨑　和幸,柏　好文,浅野　拓磨,野津田　岳人,皆川　佑介
15960,1,0,曇,13.8,83%,今村　義朗,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,奈良輪　雄太,兵藤　慎剛,ファビオ,佐藤　優平,藤本　淳吾,齋藤　学,伊藤　翔,アルビレックス新潟,守田　達弥,小泉　慶,大井　健太郎,大野　和成,川口　尚紀,レオ　シルバ,小林　裕紀,田中　亜土夢,山本　康裕,田中　達也,指宿　洋史
15961,0,0,晴,13.5,84%,西村　雄一,ヴァンフォーレ甲府,荻　晃太,青山　直晃,山本　英臣,佐々木　翔,水野　晃樹,マルキーニョス　パラナ,新井　涼平,阿部　翔平,石原　克哉,阿部　拓馬,盛田　剛平,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,吉本　一謙,太田　宏介,梶山　陽平,米本　拓司,東　慶悟,河野　広貴,武藤　嘉紀,中島　翔哉
